annata,fascicolo,provincia,citta,indicizzata
97/98,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
97/98,Prato - Provincia di Firenze,Firenze,Prato,sì
97/98,Prato - Provincia di Firenze,Prato,Montemurlo,sì
97/98,Prato - Provincia di Firenze,Firenze,Poggio a Caiano,sì
97/98,Prato - Provincia di Firenze,Pistoia,Agliana,sì
97/98,Prato - Provincia di Firenze,Firenze,Calenzano,sì
97/98,Prato - Provincia di Firenze,Firenze,Campi Bisenzio,sì
97/98,Prato - Provincia di Firenze,Firenze,Castelfiorentino,sì
97/98,Prato - Provincia di Firenze,Firenze,Certaldo,sì
97/98,Prato - Provincia di Firenze,Firenze,Empoli,sì
97/98,Prato - Provincia di Firenze,Firenze,Fucecchio,sì
97/98,Prato - Provincia di Firenze,Firenze,Lastra a Signa,sì
97/98,Prato - Provincia di Firenze,Firenze,Pontassieve,sì
97/98,Prato - Provincia di Firenze,Firenze,San Casciano in Val di Pesa,sì
97/98,Prato - Provincia di Firenze,Firenze,Signa,sì
97/98,Pistoia,Pistoia,Pistoia,sì
97/98,Pistoia,Pistoia,Monsummanno Terme,sì
97/98,Pistoia,Pistoia,Montecatini Terme,sì
97/98,Pistoia,Pistoia,Quarrata,sì
98/99,Firenze e dintorni,Firenze,Firenze,sì
98/99,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
98/99,Firenze e dintorni,Firenze,Fiesole,sì
98/99,Firenze e dintorni,Firenze,Impruneta,sì
98/99,Firenze e dintorni,Firenze,Scandicci,sì
98/99,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
99/00,Firenze e dintorni,Firenze,Firenze,sì
99/00,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
99/00,Firenze e dintorni,Firenze,Fiesole,sì
99/00,Firenze e dintorni,Firenze,Impruneta,sì
99/00,Firenze e dintorni,Firenze,Scandicci,sì
99/00,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
99/00,Pistoia,Pistoia,Pistoia,sì
99/00,Pistoia,Pistoia,Monsummanno Terme,sì
99/00,Pistoia,Pistoia,Montecatini Terme,sì
99/00,Pistoia,Pistoia,Pescia,sì
99/00,Pistoia,Pistoia,Quarrata,sì
00/01,Firenze e dintorni,Firenze,Firenze,sì
00/01,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
00/01,Firenze e dintorni,Firenze,Fiesole,sì
00/01,Firenze e dintorni,Firenze,Impruneta,sì
00/01,Firenze e dintorni,Firenze,Scandicci,sì
00/01,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
01/02,Firenze e dintorni,Firenze,Firenze,sì
01/02,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
01/02,Firenze e dintorni,Firenze,Fiesole,sì
01/02,Firenze e dintorni,Firenze,Impruneta,sì
01/02,Firenze e dintorni,Firenze,Scandicci,sì
01/02,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
02/03,Firenze e dintorni,Firenze,Firenze,sì
02/03,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
02/03,Firenze e dintorni,Firenze,Fiesole,sì
02/03,Firenze e dintorni,Firenze,Impruneta,sì
02/03,Firenze e dintorni,Firenze,Scandicci,sì
02/03,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
02/03,Pisa,Pisa,Pisa,sì
02/03,Pisa,Pisa,Bientina,sì
02/03,Pisa,Pisa,Calcinaia,sì
02/03,Pisa,Pisa,Cascina,sì
02/03,Pisa,Pisa,Fornacette,sì
02/03,Pisa,Pisa,Ponsacco,sì
02/03,Pisa,Pisa,Pontedera,sì
02/03,Pisa,Pisa,Vicopisano,sì
02/03,Pisa,Pisa,Volterra,sì
03/04,Firenze e dintorni,Firenze,Firenze,sì
03/04,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
03/04,Firenze e dintorni,Firenze,Fiesole,sì
03/04,Firenze e dintorni,Firenze,Impruneta,sì
03/04,Firenze e dintorni,Firenze,Scandicci,sì
03/04,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
04/05,Firenze e dintorni,Firenze,Firenze,sì
04/05,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
04/05,Firenze e dintorni,Firenze,Fiesole,sì
04/05,Firenze e dintorni,Firenze,Impruneta,sì
04/05,Firenze e dintorni,Firenze,Scandicci,sì
04/05,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
06/07,Firenze e dintorni,Firenze,Firenze,sì
06/07,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
06/07,Firenze e dintorni,Firenze,Fiesole,sì
06/07,Firenze e dintorni,Firenze,Impruneta,sì
06/07,Firenze e dintorni,Firenze,Osmannoro,sì
06/07,Firenze e dintorni,Firenze,Scandicci,sì
06/07,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
07/08,Firenze e dintorni,Firenze,Firenze,sì
07/08,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
07/08,Firenze e dintorni,Firenze,Fiesole,sì
07/08,Firenze e dintorni,Firenze,Impruneta,sì
07/08,Firenze e dintorni,Firenze,Osmannoro,sì
07/08,Firenze e dintorni,Firenze,Scandicci,sì
07/08,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
08/09,Firenze e dintorni,Firenze,Firenze,sì
08/09,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
08/09,Firenze e dintorni,Firenze,Fiesole,sì
08/09,Firenze e dintorni,Firenze,Impruneta,sì
08/09,Firenze e dintorni,Firenze,Osmannoro,sì
08/09,Firenze e dintorni,Firenze,Scandicci,sì
08/09,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
11/12,Firenze e dintorni,Firenze,Firenze,sì
11/12,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
11/12,Firenze e dintorni,Firenze,Fiesole,sì
11/12,Firenze e dintorni,Firenze,Scandicci,sì
11/12,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
12/13,Firenze e dintorni,Firenze,Firenze,sì
12/13,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
12/13,Firenze e dintorni,Firenze,Fiesole,sì
12/13,Firenze e dintorni,Firenze,Impruneta,sì
12/13,Firenze e dintorni,Firenze,Scandicci,sì
12/13,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
14/15,Firenze e dintorni,Firenze,Firenze,sì
14/15,Firenze e dintorni,Firenze,Bagno a Ripoli,sì
14/15,Firenze e dintorni,Firenze,Fiesole,sì
14/15,Firenze e dintorni,Firenze,Impruneta,sì
14/15,Firenze e dintorni,Firenze,Sesto Fiorentino,sì
14/15,Firenze e dintorni,Firenze,Scandicci,sì
